"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","7","Temperature","","","","25.6","25.6","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.4","1.4","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","89","CARBON, DISSOLVED ORGANIC","","","","15.8","15.8","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","32","CHLORIDE","","","","56.5","56.5","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","1","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".044","0.044","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","20","AMMONIA-N","","","","-.01","-0.01","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","3","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","5.9","5.90","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","710","710","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","0","",""
"CAMB","L28I","0786","","11-APR-1978 13:05","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.6","7.60","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","1","MON","2","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","",".006","0.006","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".033","0.033","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","7","Temperature","","","","26.7","26.7","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","1","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".04","0.04","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","2","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","680","680","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","0","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","32","CHLORIDE","","","","57.8","57.8","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","1","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.7","7.70","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","2","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.83","1.8","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","1","",""
"CAMB","L28I","0866","","25-APR-1978 11:55","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","6.7","6.70","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","2","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.44","1.4","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","1","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","8.5","8.50","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","2","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","660","660","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","0","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","32","CHLORIDE","","","","56.7","56.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","1","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","7","Temperature","","","","29.1","29.1","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","1","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.9","7.90","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","2","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".033","0.033","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","20","AMMONIA-N","","","","-.01","-0.01","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","2","",""
"CAMB","L28I","0950","","09-MAY-1978 14:25","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","3","MON","3","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.8","7.80","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.72","1.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".02","0.02","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".027","0.027","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","32","CHLORIDE","","","","54.6","54.6","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","1069","","22-MAY-1978 16:15","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","35","35.000","","","","","ug/L","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","3","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","3","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","7.9","7.90","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","2","",""
"CAMB","L28I","1070","","22-MAY-1978 16:15","SAMP","G","2.00","","SW","8","DISSOLVED OXYGEN","","","","6.3","6.30","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","2","",""
"CAMB","L28I","1069","","22-MAY-1978 16:15","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","7.4","7.40","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","2","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","650","650","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","0","",""
"CAMB","L28I","1070","","22-MAY-1978 16:15","SAMP","G","2.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","665","665","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","0","",""
"CAMB","L28I","1069","","22-MAY-1978 16:15","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","655","655","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","0","",""
"CAMB","L28I","1070","","22-MAY-1978 16:15","SAMP","G","2.00","","SW","10","PH, FIELD","","","","7.8","7.80","","","","","None","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","2","",""
"CAMB","L28I","1069","","22-MAY-1978 16:15","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.8","7.80","","","","","None","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","2","",""
"CAMB","L28I","1040","","22-MAY-1978 16:15","SAMP","G","0.00","","SW","7","Temperature","","","","30.1","30.1","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","2","MON","1","",""
"CAMB","L28I","1070","","22-MAY-1978 16:15","SAMP","G","2.00","","SW","54","ZINC, DISSOLVED","","","","14","14.000","","","","","ug/L","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","3","",""
"CAMB","L28I","1069","","22-MAY-1978 16:15","SAMP","G","1.00","","SW","7","Temperature","","","","29.6","29.6","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","1","",""
"CAMB","L28I","1070","","22-MAY-1978 16:15","SAMP","G","2.00","","SW","7","Temperature","","","","27.8","27.8","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","18","","0","0","2","MON","1","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","7","Temperature","","","","31.1","31.1","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","1","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","642","642","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","0","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","7.2","7.20","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","2","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","",".005","0.005","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","",".69","0.7","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","1","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".05","0.05","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","2","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".029","0.029","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","32","CHLORIDE","","","","59.3","59.3","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","1","",""
"CAMB","L28I","1122","","07-JUN-1978 12:40","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.85","7.85","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","2","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","7","Temperature","","","","28.9","28.9","","","","","Deg C","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","1","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","601","601","","","","","uS/cm","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","0","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","7.5","7.50","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","2","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","18","NITRATE+NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.9","7.90","","","","","None","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","2","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.3","1.3","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","1","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","20","AMMONIA-N","","","",".02","0.02","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","2","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","19","NITRITE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
"CAMB","L28I","1199","","20-JUN-1978 12:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","19","","0","0","4","MON","3","",""
